ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Iniciativa,Tipo de Unidad Atacada,Grupo Armado 1,Descripción Grupo Armado 1,Grupo Armado 2,Descripción Grupo Armado 2,Grupo Armado 3,Descripción Grupo Armado 3,Lesionados Civiles,Grupo al que Pertenecen los Capturados,Capturados,Lesionados Combatientes,Militares,Policías,Otras Fuerzas Armadas Estatales,Agentes del Estado Sin Información,Total Agentes del Estado,Guerrilleros,Paramilitares,Grupos Posdesmovilización,Combatientes Sin Información,Otros Grupos Armados Organizados,Total Combatientes de Grupos Armados Organizados,Total Combatientes,Personas Sin Información,Total Civiles,Ventaja Militar,Total de Víctimas del Caso,latitud-longitud
4587,,1990,7,13,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,HOSTIGAMIENTO,SIN INFORMACIÓN,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-75.61103107 6.257590259)
4588,,1990,7,13,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,,,0,,0,2,0,1,0,0,1,0,0,0,0,1,1,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-75.61103107 6.257590259)
4589,,1990,7,13,76823,TORO,VALLE DEL CAUCA,NORTE DEL VALLE,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-76.08106176 4.638421279)
4590,,1990,7,13,81065,ARAUQUITA,ARAUCA,SARARE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-71.59795501 6.84134566)
4591,,1990,7,14,23570,PUEBLO NUEVO,CORDOBA,ALTO SINU Y SAN JORGE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,EPL,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-75.26906864 8.433740056)
4592,,1990,7,14,68573,PUERTO PARRA,SANTANDER,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.91847252 6.619504373)
4593,,1990,7,14,19821,TORIBIO,CAUCA,NORTE DEL CAUCA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-76.20331566 2.975771999)
4594,,1990,7,14,23570,PUEBLO NUEVO,CORDOBA,ALTO SINU Y SAN JORGE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,EPL,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-75.26906864 8.433740056)
4595,,1990,7,14,68689,SAN VICENTE DE CHUCURI,SANTANDER,MAGDALENA MEDIO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,NO IDENTIFICADO,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-73.53900334 6.894292346)
459549,CR2017395931,2003,6,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-72.89972106 8.998278492)
459550,CR20172588,1986,11,21,05895,ZARAGOZA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,1,SIN INFORMACIÓN,4,POINT (-74.867075 7.488583)
459557,CR018520,1998,9,24,20175,CHIMICHAGUA,CESAR,SERRANIA DEL PERIJA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,0,,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-73.813278 9.25875)
4596,,1990,7,15,19050,ARGELIA,CAUCA,PATIA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,DAS,GUERRILLA,FARC,,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-77.26314906 2.329337283)
459606,,1990,5,27,85250,PAZ DE ARIPORO,CASANARE,LLANOS ORIENTALES,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-70.86947037 5.779915281)
459610,CR007108,2000,7,12,41206,COLOMBIA,HUILA,NORTE DEL HUILA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,FARC,2,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.78516117 3.262763564)
459611,CR2017459611,1991,8,15,13744,SIMITI,BOLIVAR,MAGDALENA MEDIO,ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,1,,0,7,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,POINT (-73.946715 7.9546)
459623,CR20178520,1994,7,20,73226,CUNDAY,TOLIMA,SUMAPAZ,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,SIN INFORMACIÓN,5,POINT (-74.71143886 3.864015396)
459624,,1977,2,0,50350,LA MACARENA,META,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,SIN INFORMACIÓN,1,POINT (-74.09488076 2.161863917)
459625,,1986,11,21,13667,SAN MARTIN DE LOBA,BOLIVAR,SUR DE BOLIVAR,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,,,0,,0,4,0,2,0,0,2,0,0,0,0,0,0,2,0,0,SIN INFORMACIÓN,2,POINT (-74.00599967 8.816088444)
459630,CR20179499,1995,8,6,25324,GUATAQUI,CUNDINAMARCA,SUROCCIDENTE DE CUNDINAMARCA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.790058 4.517517)
459634,CR018377,2001,10,8,52019,ALBAN,NARIÑO,NORTE DE NARIÑO,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,0,,0,4,0,2,0,0,2,0,0,0,0,0,0,2,0,1,GRUPOS ARMADOS ORGANIZADOS,3,POINT (-77.080712 1.474978)
459635,,1998,2,11,97001,MITU,VAUPES,AMAZONIA SUR-ORIENTAL,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-70.46688401 1.06148231)
459639,CR201727398,2009,7,19,19212,CORINTO,CAUCA,NORTE DEL CAUCA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,20,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-76.261866 3.173854)
459640,CR201733648,2014,1,31,54800,TEORAMA,NORTE DE SANTANDER,CATATUMBO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-73.15714097 8.760013794)
459649,CR100052,1987,4,11,23855,VALENCIA,CORDOBA,URABA,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-76.2213286 8.219904128)
459650,,1976,5,29,19001,POPAYAN,CAUCA,MACIZO COLOMBIANO,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,,,0,M-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-76.59194419 2.471704362)
459653,CR016033,2000,1,21,73067,ATACO,TOLIMA,SUR DEL TOLIMA,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,SIN INFORMACIÓN,1,POINT (-75.60687957 3.397816313)
459655,CR002089,1997,10,3,50689,SAN MARTIN,META,PIEDEMONTE LLANERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,OTRA ¿CUÁL?,AGENTE DEL ESTADO,OTRO,GRUPO PARAMILITAR,NO IDENTIFICADO,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.65672742 3.515860962)
459660,,2001,6,29,66088,BELEN DE UMBRIA,RISARALDA,EJE CAFETERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.86793893 5.200398696)
459661,CR2017459661,1986,1,9,76000,SIN INFORMACION,VALLE DEL CAUCA,,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,7,8,0,0,0,8,0,0,0,0,0,0,8,0,0,GRUPOS ARMADOS ORGANIZADOS,8,POINT (-72 4.969628406)
4597,,1990,7,15,05209,CONCORDIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,NO IDENTIFICADO,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,NINGUNO,2,POINT (-75.90014678 6.057468678)
4598,,1990,7,15,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.9713459 8.253700061)
4599,,1990,7,16,68077,BARBOSA,SANTANDER,PROVINCIA DE VELEZ,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-73.62345229 5.955617327)
46,,0,0,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,GRUPOS ARMADOS ORGANIZADOS,5,POINT (-76.03250379 4.02840797)
460,,1962,1,13,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,BANDOLERISMO,NO IDENTIFICADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.88818163 4.193411919)
4600,,1990,7,16,68077,BARBOSA,SANTANDER,PROVINCIA DE VELEZ,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-73.62345229 5.955617327)
4601,,1990,7,16,50330,MESETAS,META,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.12454824 3.154771201)
4602,,1990,7,16,68689,SAN VICENTE DE CHUCURI,SANTANDER,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.71248156 6.830828056)
4603,,1990,7,16,50450,PUERTO CONCORDIA,META,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,FUERZAS ARMADAS ESTATALES,3,POINT (-72.760209 2.624006)
4604,,1990,7,17,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-74.03416249 8.354924871)
4605,,1990,7,17,50689,SAN MARTIN,META,PIEDEMONTE LLANERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,DAS,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.65672742 3.515860962)
4606,,1990,7,17,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-74.03416249 8.354924871)
4607,CR007031,1990,7,17,68001,BUCARAMANGA,SANTANDER,PROVINCIA DE SOTO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.11156997 7.155833544)
4608,CR007031,1990,7,17,68001,BUCARAMANGA,SANTANDER,PROVINCIA DE SOTO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-73.11156997 7.155833544)
4609,,1990,7,18,68235,EL CARMEN DE CHUCURI,SANTANDER,MAGDALENA MEDIO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-73.56475288 6.664260002)
461,,1962,1,13,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,BANDOLERISMO,NO IDENTIFICADO,,,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.88818163 4.193411919)
4610,,1990,7,18,68689,SAN VICENTE DE CHUCURI,SANTANDER,MAGDALENA MEDIO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-73.53900334 6.894292346)
4611,,1990,7,18,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-75.61103107 6.257590259)
4612,,1990,7,20,00000,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,SIN INFORMACIÓN,SIN INFORMACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,,,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,SIN INFORMACIÓN,1,POINT (-72 4)
4613,CR011145,1990,7,20,13670,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-73.924602 7.476747)
4614,,1990,7,21,68406,LEBRIJA,SANTANDER,PROVINCIA DE SOTO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-73.28141496 7.156734429)
4616,,1990,7,21,68406,LEBRIJA,SANTANDER,PROVINCIA DE SOTO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,NO IDENTIFICADO,GUERRILLA,ELN,,,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,GRUPOS ARMADOS ORGANIZADOS,4,POINT (-73.29138097 7.204060063)
4618,CR035047,1990,7,21,68406,LEBRIJA,SANTANDER,PROVINCIA DE SOTO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-73.29138097 7.204060063)
462,,1962,1,14,05093,BETULIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,OTRO,SIN INFORMACIÓN,BANDOLERISMO,BANDOLERISMO LIBERAL,OTRO ¿CUÁL?,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,OTRO,1,POINT (-75.984452 6.115208)
4620,CR035048,1990,7,21,68406,LEBRIJA,SANTANDER,PROVINCIA DE SOTO,COMBATE Y/O CONTACTO ARMADO,SIN INFORMACIÓN,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,SIN INFORMACIÓN,1,POINT (-73.29138097 7.204060063)
4621,,1990,7,22,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,HOSTIGAMIENTO,SIN INFORMACIÓN,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-75.61103107 6.257590259)
4622,,1990,7,22,23807,TIERRALTA,CORDOBA,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-76.16846678 7.813896829)
4623,CR007032,1990,7,22,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,NO IDENTIFICADO,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.61103107 6.257590259)
4624,,1990,7,22,50251,EL CASTILLO,META,ARIARI GUAYABERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.89445238 3.60282633)
4625,,1990,7,22,23807,TIERRALTA,CORDOBA,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-76.16846678 7.813896829)
4626,CR007032,1990,7,22,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,HOSTIGAMIENTO,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,NO IDENTIFICADO,DESCONOCIDO,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-75.61103107 6.257590259)
4627,,1990,7,22,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,COMBATE Y/O CONTACTO ARMADO,NINGUNO,SIN INFORMACIÓN,OTRO ¿CUÁL?,NO APLICA,OTRO ¿CUÁL?,NO APLICA,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,1,POINT (-75.578661 6.250063)
4628,,1990,7,23,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.9713459 8.253700061)
